Source,Target,Type,Id,Tweet_type,Tweet_Sentiment_Group,Media_included,Source_device,Retweet_count,Like_count,Time,Weight
4478,2857,Directed,260,retweeted,Neutral,Yes,Android,195,0,2022-06-04 01:59:56+00:00,1
3752,2857,Directed,261,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 01:59:47+00:00,1
12117,2857,Directed,262,quoted,Neutral,Yes,Android,0,10,2022-06-04 01:55:17+00:00,1
8076,2857,Directed,263,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 01:26:31+00:00,1
3284,2857,Directed,264,retweeted,Neutral,Yes,iphone,195,0,2022-06-04 01:24:03+00:00,1
4308,2857,Directed,265,retweeted,Neutral,Yes,Android,195,0,2022-06-04 01:23:10+00:00,1
3564,2857,Directed,266,retweeted,Neutral,Yes,Android,195,0,2022-06-04 01:18:50+00:00,1
598,2857,Directed,267,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 01:17:18+00:00,1
10124,2857,Directed,268,retweeted,Neutral,Yes,iphone,195,0,2022-06-04 01:17:12+00:00,1
1466,2857,Directed,269,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 01:11:31+00:00,1
4393,4393,Directed,270,replied_to,Neutral,No,Android,0,0,2022-06-04 01:08:04+00:00,1
4386,2857,Directed,271,retweeted,Neutral,Yes,Android,195,0,2022-06-04 01:01:22+00:00,1
5091,2857,Directed,272,retweeted,Neutral,Yes,iphone,195,0,2022-06-04 01:00:30+00:00,1
10282,2857,Directed,273,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 00:56:19+00:00,1
5423,2857,Directed,274,retweeted,Neutral,Yes,Android,195,0,2022-06-04 00:52:02+00:00,1
4500,2857,Directed,275,retweeted,Neutral,Yes,iphone,195,0,2022-06-04 00:50:28+00:00,1
9985,2857,Directed,276,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 00:47:55+00:00,1
4918,2857,Directed,277,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 00:34:39+00:00,1
4496,2857,Directed,278,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 00:29:53+00:00,1
4336,2857,Directed,279,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 00:28:45+00:00,1
10006,2857,Directed,280,retweeted,Neutral,Yes,Web-App,195,0,2022-06-04 00:22:42+00:00,1
3551,2857,Directed,281,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:57:39+00:00,1
3150,2857,Directed,282,retweeted,Neutral,Yes,Android,195,0,2022-06-03 23:54:13+00:00,1
11075,2857,Directed,283,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:48:07+00:00,1
4625,5107,Directed,284,retweeted,Neutral,No,Web-App,3,0,2022-06-03 23:45:25+00:00,1
4988,2857,Directed,285,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:41:58+00:00,1
12031,2857,Directed,286,retweeted,Neutral,Yes,Android,195,0,2022-06-03 23:39:54+00:00,1
5182,2857,Directed,287,retweeted,Neutral,Yes,Android,195,0,2022-06-03 23:38:19+00:00,1
2737,2857,Directed,288,retweeted,Neutral,Yes,Android,195,0,2022-06-03 23:35:09+00:00,1
3465,2857,Directed,289,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:30:09+00:00,1
4469,2857,Directed,290,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:25:04+00:00,1
2552,2857,Directed,291,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:22:15+00:00,1
4362,2857,Directed,292,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 23:20:59+00:00,1
6693,2857,Directed,293,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 22:51:47+00:00,1
1411,2857,Directed,294,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 22:46:36+00:00,1
4276,2857,Directed,295,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 22:43:42+00:00,1
11775,2857,Directed,296,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:39:54+00:00,1
4284,2857,Directed,297,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:34:21+00:00,1
4393,0,Directed,298,Tweet,Neutral,Yes,Android,0,0,2022-06-03 22:32:50+00:00,1
4096,2857,Directed,299,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:26:54+00:00,1
11635,2857,Directed,300,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 22:22:34+00:00,1
2618,2857,Directed,301,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:17:00+00:00,1
4393,4393,Directed,302,replied_to,Neutral,No,Android,0,0,2022-06-03 22:16:49+00:00,1
10533,2857,Directed,303,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:08:45+00:00,1
581,2857,Directed,304,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:07:18+00:00,1
1277,2857,Directed,305,retweeted,Neutral,Yes,Android,195,0,2022-06-03 22:06:24+00:00,1
8696,4360,Directed,306,retweeted,Neutral,Yes,Web-App,16,0,2022-06-03 22:06:11+00:00,1
4952,2857,Directed,307,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:52:50+00:00,1
780,2857,Directed,308,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:52:25+00:00,1
5178,2857,Directed,309,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:49:50+00:00,1
2710,2857,Directed,310,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:48:56+00:00,1
327,2857,Directed,311,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:47:36+00:00,1
10579,2857,Directed,312,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:43:54+00:00,1
8517,2857,Directed,313,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:40:20+00:00,1
9862,2857,Directed,314,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:40:02+00:00,1
11532,2857,Directed,315,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:35:53+00:00,1
1077,2857,Directed,316,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:28:35+00:00,1
4479,2857,Directed,317,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 21:27:46+00:00,1
3801,2857,Directed,318,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:27:23+00:00,1
5188,2857,Directed,319,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:26:57+00:00,1
8564,2857,Directed,320,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:19:42+00:00,1
10437,2857,Directed,321,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 21:17:55+00:00,1
11392,2857,Directed,322,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 21:15:12+00:00,1
4512,2857,Directed,323,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:13:24+00:00,1
4838,2857,Directed,324,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:08:56+00:00,1
8407,2857,Directed,325,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:07:42+00:00,1
2438,2857,Directed,326,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:06:56+00:00,1
9666,2857,Directed,327,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 21:06:36+00:00,1
6397,2857,Directed,328,retweeted,Neutral,Yes,Android,195,0,2022-06-03 21:05:46+00:00,1
8814,2857,Directed,329,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 21:01:08+00:00,1
2944,2857,Directed,330,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:58:07+00:00,1
263,2857,Directed,331,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 20:52:02+00:00,1
133,2857,Directed,332,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 20:38:52+00:00,1
889,2857,Directed,333,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:38:14+00:00,1
1838,2857,Directed,334,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:37:55+00:00,1
9936,2857,Directed,335,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:36:49+00:00,1
3553,2857,Directed,336,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:29:31+00:00,1
11814,2857,Directed,337,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:24:19+00:00,1
3616,2857,Directed,338,retweeted,Neutral,Yes,Android,195,0,2022-06-03 20:13:03+00:00,1
6168,2857,Directed,339,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 20:09:58+00:00,1
3095,2857,Directed,340,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 20:08:10+00:00,1
266,2857,Directed,341,quoted,Neutral,Yes,Android,0,2,2022-06-03 20:05:34+00:00,1
11398,2857,Directed,342,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 20:04:29+00:00,1
266,7571,Directed,343,quoted,Neutral,Yes,Android,0,2,2022-06-03 20:00:58+00:00,1
4614,2857,Directed,344,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:58:40+00:00,1
3453,2857,Directed,345,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:52:06+00:00,1
1654,11240,Directed,346,quoted,Neutral,Yes,Web-App,0,3,2022-06-03 19:51:42+00:00,1
1654,266,Directed,347,retweeted,Neutral,Yes,Web-App,1,0,2022-06-03 19:50:15+00:00,1
1654,11993,Directed,348,retweeted,Neutral,Yes,Web-App,3,0,2022-06-03 19:50:13+00:00,1
2320,2857,Directed,349,retweeted,Neutral,Yes,Android,195,0,2022-06-03 19:48:16+00:00,1
2588,2857,Directed,350,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 19:46:33+00:00,1
1441,2857,Directed,351,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:41:34+00:00,1
822,2857,Directed,352,retweeted,Neutral,Yes,iphone,195,0,2022-06-03 19:37:41+00:00,1
4121,2857,Directed,353,retweeted,Neutral,Yes,Android,195,0,2022-06-03 19:31:00+00:00,1
266,11240,Directed,354,quoted,Neutral,Yes,Android,1,5,2022-06-03 19:30:35+00:00,1
4556,11993,Directed,355,retweeted,Neutral,Yes,Android,3,0,2022-06-03 19:27:34+00:00,1
11398,5107,Directed,356,retweeted,Positive,Yes,Web-App,71,0,2022-06-03 19:24:06+00:00,1
11993,11240,Directed,357,quoted,Neutral,Yes,Android,3,22,2022-06-03 19:24:06+00:00,1
4360,2857,Directed,358,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:13:53+00:00,1
316,2857,Directed,359,retweeted,Neutral,Yes,Android,195,0,2022-06-03 19:13:49+00:00,1
1617,2857,Directed,360,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:11:47+00:00,1
4766,2857,Directed,361,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:11:16+00:00,1
1796,2857,Directed,362,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:09:49+00:00,1
307,2857,Directed,363,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:07:14+00:00,1
23,2857,Directed,364,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:06:25+00:00,1
1086,2857,Directed,365,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:05:46+00:00,1
1853,2857,Directed,366,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:05:38+00:00,1
11240,2857,Directed,367,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:04:35+00:00,1
11256,2857,Directed,368,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 19:03:07+00:00,1
1149,2857,Directed,369,retweeted,Neutral,Yes,Android,195,0,2022-06-03 18:55:49+00:00,1
3674,2857,Directed,370,retweeted,Neutral,Yes,Web-App,195,0,2022-06-03 18:53:22+00:00,1
2857,0,Directed,371,Tweet,Neutral,Yes,Web-App,195,923,2022-06-03 18:50:20+00:00,1
2857,5107,Directed,372,retweeted,Positive,Yes,iphone,49,0,2022-06-03 18:33:01+00:00,1
4393,5827,Directed,373,quoted,Neutral,Yes,Android,0,1,2022-06-03 18:11:30+00:00,1
3674,5107,Directed,374,retweeted,Positive,Yes,Web-App,49,0,2022-06-03 17:41:31+00:00,1
4393,0,Directed,375,Tweet,Neutral,Yes,Android,0,1,2022-06-03 17:34:45+00:00,1
3927,6309,Directed,376,retweeted,Neutral,Yes,Web-App,2,0,2022-06-03 17:14:01+00:00,1
4393,0,Directed,377,Tweet,Neutral,Yes,Android,0,0,2022-06-03 17:11:23+00:00,1
11032,5107,Directed,378,retweeted,Neutral,No,Web-App,3,0,2022-06-03 15:58:15+00:00,1
5107,0,Directed,379,Tweet,Neutral,No,Web-App,3,5,2022-06-03 15:14:46+00:00,1
5047,5107,Directed,380,retweeted,Positive,Yes,Web-App,49,0,2022-06-03 11:19:55+00:00,1
2426,5107,Directed,381,retweeted,Positive,Yes,Android,49,0,2022-06-03 05:43:48+00:00,1
9837,5107,Directed,382,retweeted,Positive,Yes,Web-App,49,0,2022-06-03 04:06:18+00:00,1
5107,11143,Directed,383,retweeted,Negative,Yes,iphone,4,0,2022-06-03 01:58:26+00:00,1
407,5107,Directed,384,retweeted,Neutral,Yes,Web-App,4,0,2022-06-03 00:18:29+00:00,1
3347,5107,Directed,385,retweeted,Positive,Yes,Web-App,49,0,2022-06-02 22:42:13+00:00,1
7174,5107,Directed,386,retweeted,Positive,Yes,Android,49,0,2022-06-02 22:41:41+00:00,1
612,11143,Directed,387,retweeted,Negative,Yes,Web-App,4,0,2022-06-02 22:41:04+00:00,1
11143,0,Directed,388,Tweet,Negative,Yes,Web-App,4,9,2022-06-02 21:32:01+00:00,1
4393,0,Directed,389,Tweet,Neutral,No,Android,0,0,2022-06-02 20:30:26+00:00,1
4393,4687,Directed,390,quoted,Neutral,Yes,Android,0,2,2022-06-02 19:42:32+00:00,1
5484,5107,Directed,391,retweeted,Positive,Yes,Web-App,49,0,2022-06-02 17:35:53+00:00,1
220,5107,Directed,392,retweeted,Positive,Yes,Android,49,0,2022-06-02 15:29:38+00:00,1
12050,5107,Directed,393,retweeted,Positive,Yes,Android,49,0,2022-06-02 15:00:16+00:00,1
78,5107,Directed,394,retweeted,Positive,Yes,iphone,49,0,2022-06-02 14:15:07+00:00,1
4433,5107,Directed,395,retweeted,Positive,Yes,Android,71,0,2022-06-02 14:03:55+00:00,1
4602,5107,Directed,396,retweeted,Positive,Yes,Android,49,0,2022-06-01 22:57:48+00:00,1
4819,8270,Directed,397,retweeted,Negative,No,Web-App,1,0,2022-06-01 20:23:22+00:00,1
1922,5107,Directed,398,retweeted,Positive,Yes,iphone,49,0,2022-06-01 18:09:21+00:00,1
2950,5107,Directed,399,retweeted,Positive,Yes,Android,49,0,2022-06-01 17:42:30+00:00,1
8270,0,Directed,400,Tweet,Negative,No,Android,1,13,2022-06-01 11:06:52+00:00,1
3315,0,Directed,401,Tweet,Neutral,No,Android,0,0,2022-06-01 10:27:26+00:00,1
6327,5107,Directed,402,retweeted,Positive,Yes,Android,49,0,2022-06-01 08:55:00+00:00,1
307,5107,Directed,403,retweeted,Positive,Yes,Android,49,0,2022-06-01 07:06:08+00:00,1
4574,5107,Directed,404,retweeted,Positive,Yes,Web-App,49,0,2022-06-01 06:27:15+00:00,1
8695,5107,Directed,405,retweeted,Neutral,Yes,Android,4,0,2022-06-01 00:25:30+00:00,1
23,5107,Directed,406,retweeted,Positive,Yes,Web-App,49,0,2022-05-31 23:20:15+00:00,1
3880,5107,Directed,407,retweeted,Positive,Yes,Android,71,0,2022-05-31 23:03:58+00:00,1
3515,5107,Directed,408,retweeted,Positive,Yes,Web-App,49,0,2022-05-31 22:05:52+00:00,1
1838,5107,Directed,409,retweeted,Positive,Yes,Web-App,49,0,2022-05-31 21:53:18+00:00,1
11240,5107,Directed,410,retweeted,Positive,Yes,Web-App,49,0,2022-05-31 21:52:11+00:00,1
3341,7437,Directed,411,retweeted,Neutral,Yes,Android,151,0,2022-05-31 20:39:33+00:00,1
12136,7437,Directed,412,retweeted,Neutral,Yes,Web-App,151,0,2022-05-31 20:20:15+00:00,1
8853,7437,Directed,413,retweeted,Neutral,Yes,Web-App,151,0,2022-05-31 20:19:31+00:00,1
8575,7437,Directed,414,retweeted,Neutral,Yes,Android,151,0,2022-05-31 20:16:14+00:00,1
7004,5107,Directed,415,retweeted,Positive,Yes,Web-App,71,0,2022-05-31 15:49:58+00:00,1
11978,5107,Directed,416,retweeted,Positive,Yes,Android,71,0,2022-05-31 15:31:42+00:00,1
11494,5107,Directed,417,retweeted,Positive,Yes,Other,71,0,2022-05-31 15:26:50+00:00,1
10483,5107,Directed,418,retweeted,Positive,Yes,Web-App,71,0,2022-05-31 15:05:02+00:00,1
8853,5107,Directed,419,retweeted,Positive,Yes,Web-App,71,0,2022-05-31 15:01:39+00:00,1
6873,5107,Directed,420,retweeted,Positive,Yes,Web-App,49,0,2022-05-31 12:52:34+00:00,1
4111,5107,Directed,421,retweeted,Positive,Yes,Android,49,0,2022-05-31 11:57:57+00:00,1
4968,5107,Directed,422,retweeted,Positive,Yes,iphone,49,0,2022-05-31 11:55:53+00:00,1
4358,5107,Directed,423,retweeted,Neutral,Yes,iphone,4,0,2022-05-31 11:51:05+00:00,1
2919,5107,Directed,424,retweeted,Positive,Yes,Android,49,0,2022-05-31 11:49:32+00:00,1
5746,5107,Directed,425,retweeted,Positive,Yes,Web-App,49,0,2022-05-31 11:33:06+00:00,1
5107,5107,Directed,426,quoted,Neutral,Yes,iphone,4,19,2022-05-31 11:28:56+00:00,1
4613,5083,Directed,427,retweeted,Neutral,Yes,Android,5,0,2022-05-31 07:19:50+00:00,1
5107,5083,Directed,428,retweeted,Neutral,Yes,iphone,5,0,2022-05-31 07:09:21+00:00,1
9714,5107,Directed,429,retweeted,Positive,Yes,Web-App,71,0,2022-05-31 06:22:55+00:00,1
2675,5083,Directed,430,retweeted,Neutral,Yes,Web-App,5,0,2022-05-31 06:12:51+00:00,1
5083,5107,Directed,431,quoted,Neutral,Yes,Web-App,5,10,2022-05-31 06:11:55+00:00,1
3724,5107,Directed,432,retweeted,Positive,Yes,Android,71,0,2022-05-31 05:22:13+00:00,1
266,5107,Directed,433,quoted,Neutral,Yes,Android,0,2,2022-05-31 01:58:37+00:00,1
1463,5107,Directed,434,retweeted,Positive,Yes,Android,71,0,2022-05-30 20:05:40+00:00,1
825,5107,Directed,435,retweeted,Positive,Yes,Web-App,71,0,2022-05-30 19:28:30+00:00,1
5078,5107,Directed,436,retweeted,Positive,Yes,Web-App,71,0,2022-05-30 15:33:39+00:00,1
1611,5107,Directed,437,retweeted,Positive,Yes,Web-App,71,0,2022-05-30 04:24:08+00:00,1
5197,5107,Directed,438,retweeted,Positive,Yes,Android,71,0,2022-05-30 01:44:55+00:00,1
4944,5107,Directed,439,retweeted,Positive,Yes,Android,49,0,2022-05-29 20:02:14+00:00,1
4982,5107,Directed,440,retweeted,Positive,Yes,Android,49,0,2022-05-29 19:54:29+00:00,1
609,5107,Directed,441,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 19:38:08+00:00,1
3570,5107,Directed,442,retweeted,Positive,Yes,Android,71,0,2022-05-29 19:37:02+00:00,1
4980,4850,Directed,443,retweeted,Neutral,Yes,iphone,15,0,2022-05-29 18:18:33+00:00,1
4980,4850,Directed,444,retweeted,Neutral,Yes,iphone,10,0,2022-05-29 18:18:31+00:00,1
4980,4850,Directed,445,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:25+00:00,1
4980,4850,Directed,446,retweeted,Neutral,Yes,iphone,3,0,2022-05-29 18:18:22+00:00,1
4980,4850,Directed,447,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:20+00:00,1
4980,4850,Directed,448,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:14+00:00,1
4980,4850,Directed,449,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:11+00:00,1
4980,4850,Directed,450,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:08+00:00,1
4980,4850,Directed,451,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:06+00:00,1
4980,4850,Directed,452,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:18:02+00:00,1
4849,4850,Directed,453,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:09:17+00:00,1
4849,4850,Directed,454,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:09:15+00:00,1
4849,4850,Directed,455,retweeted,Neutral,Yes,iphone,2,0,2022-05-29 18:09:12+00:00,1
8033,5107,Directed,456,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 17:01:05+00:00,1
4850,4850,Directed,457,replied_to,Neutral,Yes,iphone,2,10,2022-05-29 16:07:48+00:00,1
4850,4850,Directed,458,replied_to,Neutral,Yes,iphone,2,9,2022-05-29 16:07:45+00:00,1
4850,4850,Directed,459,replied_to,Neutral,Yes,iphone,2,6,2022-05-29 16:07:42+00:00,1
2760,5107,Directed,460,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 15:49:53+00:00,1
2419,5107,Directed,461,retweeted,Positive,Yes,Android,71,0,2022-05-29 15:10:47+00:00,1
3854,7476,Directed,462,replied_to,Neutral,No,Android,0,0,2022-05-29 14:52:10+00:00,1
7571,5107,Directed,463,retweeted,Positive,Yes,iphone,49,0,2022-05-29 14:30:34+00:00,1
1308,5107,Directed,464,retweeted,Positive,Yes,Android,71,0,2022-05-29 14:25:13+00:00,1
6397,5107,Directed,465,retweeted,Positive,Yes,Android,71,0,2022-05-29 14:21:59+00:00,1
1654,5107,Directed,466,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 14:21:24+00:00,1
8437,5107,Directed,467,replied_to,Positive,No,iphone,0,5,2022-05-29 14:19:56+00:00,1
8437,5107,Directed,468,retweeted,Positive,Yes,iphone,71,0,2022-05-29 14:18:46+00:00,1
5149,5107,Directed,469,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 10:27:37+00:00,1
10339,5107,Directed,470,retweeted,Positive,Yes,iphone,71,0,2022-05-29 07:32:12+00:00,1
2012,5107,Directed,471,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 07:05:51+00:00,1
3386,5107,Directed,472,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 06:59:30+00:00,1
4944,5107,Directed,473,retweeted,Positive,Yes,Android,71,0,2022-05-29 06:47:43+00:00,1
5099,5107,Directed,474,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 06:38:22+00:00,1
44,5107,Directed,475,retweeted,Positive,Yes,Android,71,0,2022-05-29 06:19:37+00:00,1
7160,5107,Directed,476,retweeted,Positive,Yes,Android,71,0,2022-05-29 05:52:17+00:00,1
3073,5107,Directed,477,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 04:48:33+00:00,1
1683,5107,Directed,478,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 04:03:22+00:00,1
407,5107,Directed,479,retweeted,Positive,Yes,Web-App,49,0,2022-05-29 03:10:32+00:00,1
1773,5107,Directed,480,retweeted,Positive,Yes,Android,71,0,2022-05-29 02:58:11+00:00,1
3033,5107,Directed,481,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 02:36:33+00:00,1
4275,5107,Directed,482,retweeted,Positive,Yes,Android,71,0,2022-05-29 02:28:21+00:00,1
407,5107,Directed,483,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 02:21:49+00:00,1
1838,5107,Directed,484,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 02:05:07+00:00,1
5210,8564,Directed,485,retweeted,Neutral,No,Android,38,0,2022-05-29 01:54:27+00:00,1
11159,5107,Directed,486,retweeted,Positive,Yes,iphone,71,0,2022-05-29 01:23:49+00:00,1
12120,5107,Directed,487,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 01:16:29+00:00,1
6509,5107,Directed,488,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 01:06:25+00:00,1
2909,5107,Directed,489,retweeted,Positive,Yes,Web-App,71,0,2022-05-29 00:54:37+00:00,1
1411,5107,Directed,490,retweeted,Positive,Yes,iphone,71,0,2022-05-29 00:51:34+00:00,1
2101,5107,Directed,491,retweeted,Positive,Yes,iphone,71,0,2022-05-28 23:59:53+00:00,1
6515,5107,Directed,492,retweeted,Positive,Yes,Android,71,0,2022-05-28 23:39:30+00:00,1
7560,5107,Directed,493,retweeted,Positive,Yes,Android,71,0,2022-05-28 22:44:33+00:00,1
1315,5107,Directed,494,retweeted,Positive,Yes,iphone,71,0,2022-05-28 22:00:45+00:00,1
5152,5107,Directed,495,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:48:59+00:00,1
4766,5107,Directed,496,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:47:55+00:00,1
5226,5107,Directed,497,retweeted,Positive,Yes,iphone,71,0,2022-05-28 21:47:48+00:00,1
3406,5107,Directed,498,retweeted,Positive,Yes,Android,71,0,2022-05-28 21:33:37+00:00,1
10197,5107,Directed,499,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:31:19+00:00,1
5173,5107,Directed,500,retweeted,Positive,Yes,iphone,71,0,2022-05-28 21:14:10+00:00,1
11702,5107,Directed,501,retweeted,Positive,Yes,iphone,71,0,2022-05-28 21:07:43+00:00,1
307,5107,Directed,502,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:05:13+00:00,1
23,5107,Directed,503,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:04:22+00:00,1
4197,5107,Directed,504,retweeted,Positive,Yes,iphone,71,0,2022-05-28 21:02:43+00:00,1
1471,5107,Directed,505,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:02:04+00:00,1
2893,5107,Directed,506,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 21:02:00+00:00,1
11240,5107,Directed,507,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 20:59:49+00:00,1
4517,5107,Directed,508,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 20:12:17+00:00,1
5185,5107,Directed,509,retweeted,Positive,Yes,Web-App,49,0,2022-05-28 19:11:11+00:00,1
1691,5107,Directed,510,retweeted,Positive,Yes,Web-App,49,0,2022-05-28 19:09:56+00:00,1
11918,5107,Directed,511,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 18:02:33+00:00,1
6180,5107,Directed,512,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 17:54:20+00:00,1
8784,5107,Directed,513,retweeted,Positive,Yes,Web-App,71,0,2022-05-28 17:42:12+00:00,1
5107,0,Directed,514,Tweet,Positive,Yes,Web-App,71,245,2022-05-28 17:22:27+00:00,1
3249,5107,Directed,515,retweeted,Positive,Yes,Android,49,0,2022-05-28 17:16:50+00:00,1
4393,0,Directed,516,Tweet,Neutral,Yes,Android,0,4,2022-05-28 16:10:24+00:00,1
3922,5107,Directed,517,retweeted,Positive,Yes,Android,49,0,2022-05-28 15:57:23+00:00,1
9076,5107,Directed,518,retweeted,Positive,Yes,Android,49,0,2022-05-28 15:55:52+00:00,1
